"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL1222870";"";"None";"434.56";"0";"3.90";"2f";"Fc1ccc(C(c2nnnn2Cc2ccccc2)N2CCN(C3CCCCC3)CC2)cc1";"IC50";"'='";"285.0";"nM";"6.54";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1228010";"Antagonist activity at human histamine H3 receptor";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL264";"Histamine H3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1221264";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"None";"";"";"";"285.0"
"CHEMBL1223009";"";"None";"432.55";"0";"3.65";"3e";"Fc1ccc(C(c2nnnn2Cc2ccccc2)N2C[C@H]3CC[C@@H](C2)N3C2CCC2)cc1";"IC50";"'='";"516.0";"nM";"6.29";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1228010";"Antagonist activity at human histamine H3 receptor";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL264";"Histamine H3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1221264";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"None";"";"";"";"516.0"
"CHEMBL1270059";"";"None";"297.44";"0";"3.86";"8, enantiomer";"C[C@@H]1C[C@@](O)(CCc2cccc3ccccc23)[C@@H](C)CN1C";"IC50";"'='";"2.0";"nM";"8.70";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1274954";"Antagonist activity against human histamine H3 receptor expressed in human HT1080 cells assessed as inhibition of (R)-alpha-methylhistamine-induced increase in intracellular calcium level by FLIPR assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HT-1080";"None";"";"";"";"CHEMBL264";"Histamine H3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1268880";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"CHEMBL3308396";"";"";"";"2.0"
"CHEMBL2403548";"";"None";"395.52";"0";"4.76";"8a";"Cc1cc(N2CC[C@H](N3CCC[C@H]3C)C2)ccc1NC(=O)c1cc(F)ccc1C";"IC50";"'='";"0.66";"nM";"9.18";"";"";"UO_0000065";"23.21";"0.43";"4.42";"25.80";"0";"CHEMBL2405025";"Antagonist activity at human histamine H3 receptor by FLIPR assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL264";"Histamine H3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2401654";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";"";"";"";"0.66"
"CHEMBL6005581";"";"None";"586.63";"2";"6.06";"BDBM438125";"Cc1nc2ccc(S(F)(F)(F)(F)F)cc2c(=O)n1-c1ccc(OC2CCN(C(=O)C3CCN(C)CC3)CC2)cc1";"IC50";"'='";"50.5";"nM";"7.30";"";"1195269";"UO_0000065";"12.44";"0.25";"1.24";"10.78";"1";"CHEMBL5738364";"[35S]-GTPgammaS binding assay for determining inverse agonist pharmacological parameters of histamine H3 receptor ligands: Experimental procedure: 1) Membrane preparation for HEK293/Ga15/hH3R; 2) Standard binding assay. Briefly, for membrane parathion, HEK293/Ga15/hH3R cells were grown to confluence, harvested and the cell pellets were suspended in TEL buffer (50 mM Tris-HCl buffer, 1 mM EGTA, 0.1 mM PMSF). Homogenate and centrifuge at 1,000 g for 10 min. Centrifuge the supernatant at 46,000 g for 30 min. Suspend the membrane pellet in 50 mM Tris with 0.32 M sucrose, pH 7.0. Aliquot at 1 mg protein/mL. Keep frozen and store at −80° C. until use. All compounds were prepared by dissolving in DMSO to make 10 mM stock. The 10 mM stock was used as top concentration (1 μM) to carry out 10-points, 3-fold dilution scheme using DMSO in a 96-well plate to make the compound dose plate. H3R GTPγS binding assay was performed as followings: thaw the membrane at 37° C., chill on ice, add GDP and the membrane to assay buffer (50 mM Tris-HCl, 100 mM NaCl, 5 mM MgCl2, pH 7.4, and 0.2%, BSA). Stay on ice for 20 min. For inverse agonist mode: Add 20 μL testing compound (10 points, 3-fold dilution from 1 μM), 20 uL buffer, 140 μL membrane solution (GDP 10 μM, membrane protein 20 μg/well) to the assay plate, and preincubate at room temperature for 30 min. Add 20 μL [35S]-GTPγS (final 200 pM) and incubate at room temperature for 60 min. Filter the assay plate on GF/C (non-PEI coated) plate to stop the assay. Dry GF/C plate for 1 h. Add 50 μL scintillation fluid and count on the MicroBeta. Data Analysis: The CPM values were calculated into % of inhibition with the following formula: For inverse agonist mode: % of inhibition=(DMSO control CPM−Compound CPM)/(DMSO control CPM−GTP control CPM)×100.";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL264";"Histamine H3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5729267";"37";"BindingDB Patent Bioactivity Data";"";"2022";"None";"";"";"";"50.5"
"CHEMBL3753901";"";"None";"399.58";"0";"3.42";"3a";"CC(C)N1CCC(Oc2ccc3c(c2)CCN(C2CCN(C(C)C)C2)C3=O)CC1";"IC50";"'='";"14.3";"nM";"7.84";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3755093";"Antagonist activity at recombinant human H3 receptor expressed on CHO-K1 cells assessed as cAMP level by luciferase gene reporter assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL264";"Histamine H3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3751729";"1";"Scientific Literature";"Eur J Med Chem";"2016";"CHEMBL3307512";"";"";"";"14.3"
"CHEMBL490195";"";"None";"379.55";"0";"4.56";"2b";"CN(CCN1CCCCC1)C(=O)N1CCC(c2cccc3ccccc23)CC1";"IC50";"'='";"343.0";"nM";"6.46";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL986121";"Inverse agonist activity at human cloned histamine H3 receptor assessed as inhibition of (R)-alpha-methylhistamine-induced [35S]GTPgammaS binding";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL264";"Histamine H3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1144191";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"None";"";"";"";"343.0"
"CHEMBL489589";"";"None";"364.92";"0";"3.00";"2l";"CN(CCN1CCCCC1)C(=O)N1CCN(c2ccccc2Cl)CC1";"IC50";"'>'";"1000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL986121";"Inverse agonist activity at human cloned histamine H3 receptor assessed as inhibition of (R)-alpha-methylhistamine-induced [35S]GTPgammaS binding";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL264";"Histamine H3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1144191";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"None";"";"";"";"1000.0"
"CHEMBL522117";"";"None";"384.52";"0";"2.19";"2p";"CN(CCN1CCCCC1)C(=O)N1CCC2(CC1)NC(=O)Cc1ccccc12";"IC50";"'='";"783.0";"nM";"6.11";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL986121";"Inverse agonist activity at human cloned histamine H3 receptor assessed as inhibition of (R)-alpha-methylhistamine-induced [35S]GTPgammaS binding";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL264";"Histamine H3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1144191";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"None";"";"";"";"783.0"
"CHEMBL476963";"";"None";"357.50";"0";"3.05";"2y";"CN(CCN1CCCCC1)C(=O)N1CCC2(CC1)OCc1ccccc12";"IC50";"'='";"387.0";"nM";"6.41";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL986121";"Inverse agonist activity at human cloned histamine H3 receptor assessed as inhibition of (R)-alpha-methylhistamine-induced [35S]GTPgammaS binding";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL264";"Histamine H3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1144191";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"None";"";"";"";"387.0"
"CHEMBL485389";"";"None";"419.53";"0";"4.10";"5m";"COc1cccc2c(=O)n(-c3ccc(OC4CCN(C5CCC5)CC4)cc3)c(C)nc12";"IC50";"'='";"4.2";"nM";"8.38";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL981856";"Antagonist activity at human cloned histamine H3 receptor expressed in CHO-K1 cells assessed as inhibition of R-alpha-methylhistamine-induced [35S]GTPgammaS binding";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL264";"Histamine H3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1142515";"1";"Scientific Literature";"J Med Chem";"2008";"CHEMBL3307512";"";"";"";"4.2"
"CHEMBL214312";"";"None";"247.39";"0";"3.07";"ent-11b";"c1nc([C@H]2C[C@@H]2CCNCC2CCCCC2)c[nH]1";"IC50";"'='";"37.0";"nM";"7.43";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL854655";"Antagonist activity at human H3 receptor expressed in 293-EBNA cells assessed as inhibition of histamine agonist activity by luciferase reporter gene assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"EBNA";"None";"";"";"";"CHEMBL264";"Histamine H3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1146915";"1";"Scientific Literature";"J Med Chem";"2006";"None";"";"";"";"37.0"
"CHEMBL4543223";"";"None";"423.51";"0";"4.35";"2a";"COc1ccc(-c2coc3cc(OCCOCCN4CCCCC4)ccc3c2=O)cc1";"IC50";"'>'";"50000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4433438";"Inhibition of human H3R expressed in methylhistamine-induced human H3-bla U2OS cells incubated for 30 mins by beta-lactamase complementation technology";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"U2OS";"None";"";"";"";"CHEMBL264";"Histamine H3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4433203";"1";"Scientific Literature";"Eur J Med Chem";"2019";"CHEMBL3307757";"";"";"";"50.0"
"CHEMBL4516496";"";"None";"367.45";"0";"4.19";"D";"CCN(C)CCCOc1ccc2c(=O)c(-c3ccc(OC)cc3)coc2c1";"IC50";"'='";"520.0";"nM";"6.28";"";"";"UO_0000065";"17.10";"0.32";"2.09";"12.11";"0";"CHEMBL4433438";"Inhibition of human H3R expressed in methylhistamine-induced human H3-bla U2OS cells incubated for 30 mins by beta-lactamase complementation technology";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"U2OS";"None";"";"";"";"CHEMBL264";"Histamine H3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4433203";"1";"Scientific Literature";"Eur J Med Chem";"2019";"CHEMBL3307757";"";"";"";"0.52"
"CHEMBL4471251";"";"None";"379.46";"0";"4.38";"2b";"COc1ccc(-c2coc3cc(OCCNC4CCCC4)ccc3c2=O)cc1";"IC50";"'>'";"50000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4433438";"Inhibition of human H3R expressed in methylhistamine-induced human H3-bla U2OS cells incubated for 30 mins by beta-lactamase complementation technology";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"U2OS";"None";"";"";"";"CHEMBL264";"Histamine H3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4433203";"1";"Scientific Literature";"Eur J Med Chem";"2019";"CHEMBL3307757";"";"";"";"50.0"
"CHEMBL3677895";"";"None";"309.41";"0";"2.36";"BDBM158387";"N#Cc1cccc(C2CC2C(=O)N2CCN(C3CCC3)CC2)c1";"IC50";"'='";"0.834";"nM";"9.08";"";"300927";"UO_0000065";"29.34";"0.54";"6.72";"19.18";"0";"CHEMBL3705497";"SPA Assay: The H3 binding assay was/can be used to evaluate the ability of at least one compound in accordance with formula I, Ia, Ib, and/or Ic to inhibit [3H]-N-α-methylhistamine binding to CHO-K1 membranes expressing human histamine H3 receptors (full-length H3, the most prevalent brain isoform 445). In 200 μl 96-well SPA format, human H3 membranes (12.5 μg protein/well) and 1.4 nM [3H]-N-α-methylhistamine were/can be incubated with at least one compound in accordance with formula I, Ia, Ib, and/or Ic for 1.5 hrs to determine percent effect with respect to total (1% DMSO) and non-specific binding (10 μM imetit). Reproducibility of the assay is such that IC50 curves can be generated in singlicate.";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL264";"Histamine H3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638373";"37";"BindingDB Patent Bioactivity Data";"";"2015";"None";"";"";"";"0.834"
"CHEMBL3677884";"";"None";"363.30";"0";"3.25";"BDBM158367";"O=C([C@@H]1CC1c1ccc(Br)cc1)N1CCN(C2CCC2)CC1";"IC50";"'='";"262.0";"nM";"6.58";"";"300934";"UO_0000065";"18.12";"0.41";"3.33";"27.95";"0";"CHEMBL3705925";"Guanosine 5'-O-(3-[35S]thio)triphosphate [GTP gamma S] Binding Assay: A GTP gamma S binding assay can be used to investigate antagonist properties of compounds in CHO cells (Chinese Hamster Ovary) transfected with human Histamine H3 receptor (hH3R). Membranes from CHO cells expressing hH3R (10 ug/well) are diluted in GTP gamma S assay buffer (20 mM Hepes, 10 mM MgCl2, 100 mM NaCl, pH 7.4) and preincubated with saponine (3 ug/ml), GDP (10 uM) and PVT-WGA SPA beads (125 ug/well) (Amersham) for 30 minutes. To determine antagonist activity, (R)-methyl histamine (30 nM) is added in 96 well SPA plate with [35S]GTP gamma S (0.2 nM) and various concentration of H3R antagonists. The GTP gamma S binding assay is started with addition of the mixture membrane/saponine/GDP and incubated for 90 minutes at room temperature. The amount of bound [35S]GTP gamma S is determined by using the MicroBeta Trilux counter (PerkinElmer). The percentage of [35S]GTP gamma S bound in each sample is calculated as a percentage of that bound control sample.";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL264";"Histamine H3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638373";"37";"BindingDB Patent Bioactivity Data";"";"2015";"CHEMBL3308072";"";"";"";"262.0"
"CHEMBL206346";"";"None";"235.38";"0";"3.04";"2i";"c1nc(CCCCCNC2CCCCC2)c[nH]1";"IC50";"'='";"12.59";"nM";"7.90";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL861820";"Activity against human H3 receptor as measured by CRE-mediated beta galactosidase reporter gene assay in forskolin-stimulated SK-N-MC cells";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"SK-N-MC";"None";"";"";"";"CHEMBL264";"Histamine H3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1146068";"1";"Scientific Literature";"J Med Chem";"2006";"CHEMBL3307551";"";"";"";"-7.9"
"CHEMBL4870117";"";"None";"355.43";"0";"3.69";"8g";"Cc1oc(/C=C/c2ccc(OCCCN3CCCC3)cc2)cc(=O)c1O";"IC50";"'='";"4.91";"nM";"8.31";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4813885";"Antagonist activity at human H3 receptor by TR-FRET assay";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL264";"Histamine H3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4811320";"1";"Scientific Literature";"Bioorg Med Chem";"2021";"None";"";"ANTAGONIST";"";"4.91"
"CHEMBL4872910";"";"None";"370.45";"0";"2.36";"9c";"Cn1cc(O)c(=O)cc1/C=C/c1ccc(OCCCN2CCOCC2)cc1";"IC50";"'='";"30.1";"nM";"7.52";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4813885";"Antagonist activity at human H3 receptor by TR-FRET assay";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL264";"Histamine H3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4811320";"1";"Scientific Literature";"Bioorg Med Chem";"2021";"None";"";"ANTAGONIST";"";"30.1"
"CHEMBL4853496";"";"None";"356.47";"0";"3.37";"9e";"CCN(CC)CCCOc1ccc(/C=C/c2cc(=O)c(O)cn2C)cc1";"IC50";"'='";"7.06";"nM";"8.15";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4813885";"Antagonist activity at human H3 receptor by TR-FRET assay";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL264";"Histamine H3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4811320";"1";"Scientific Literature";"Bioorg Med Chem";"2021";"None";"";"ANTAGONIST";"";"7.06"
"CHEMBL519067";"";"None";"391.52";"0";"4.34";"5b";"CCn1c(-c2ccc(OCCCN3CCCCC3)cc2)nc2ccccc2c1=O";"IC50";"'='";"0.87";"nM";"9.06";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL956577";"Inverse agonist activity at human histamine H3 receptor assessed as inhibition of R-alpha-methylhistamine-induced [35S]GTPgammaS binding";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL264";"Histamine H3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1152163";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"None";"";"";"";"0.87"
"CHEMBL478628";"";"None";"391.52";"0";"4.34";"6j";"Cc1nc2ccccc2c(=O)n1-c1ccc(OCCCN2CCCCC2C)cc1";"IC50";"'='";"11.0";"nM";"7.96";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL986350";"Inverse agonist activity at human histamine H3 receptor expressed in CHO-K1 cells assessed as inhibition of N-alpha-methylhistamine-induced [35S]GTPgammaS binding";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL264";"Histamine H3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155810";"1";"Scientific Literature";"J Med Chem";"2008";"CHEMBL3307512";"";"";"";"11.0"
"CHEMBL476579";"";"None";"391.52";"0";"4.34";"6d";"Cc1nc2ccccc2c(=O)n1-c1ccc(OCCCN2CCCCCC2)cc1";"IC50";"'='";"1.6";"nM";"8.80";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL986350";"Inverse agonist activity at human histamine H3 receptor expressed in CHO-K1 cells assessed as inhibition of N-alpha-methylhistamine-induced [35S]GTPgammaS binding";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL264";"Histamine H3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155810";"1";"Scientific Literature";"J Med Chem";"2008";"CHEMBL3307512";"";"";"";"1.6"
"CHEMBL477364";"";"None";"431.46";"0";"4.58";"13n";"Cc1nc2cc(C(F)(F)F)ccc2c(=O)n1-c1ccc(OCCCN2CCCC2)cc1";"IC50";"'='";"0.96";"nM";"9.02";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL986350";"Inverse agonist activity at human histamine H3 receptor expressed in CHO-K1 cells assessed as inhibition of N-alpha-methylhistamine-induced [35S]GTPgammaS binding";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL264";"Histamine H3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155810";"1";"Scientific Literature";"J Med Chem";"2008";"CHEMBL3307512";"";"";"";"0.96"
"CHEMBL479252";"";"None";"381.45";"0";"3.70";"13j";"Cc1nc2ccc(F)cc2c(=O)n1-c1ccc(OCCCN2CCCC2)cc1";"IC50";"'='";"1.6";"nM";"8.80";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL986350";"Inverse agonist activity at human histamine H3 receptor expressed in CHO-K1 cells assessed as inhibition of N-alpha-methylhistamine-induced [35S]GTPgammaS binding";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL264";"Histamine H3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155810";"1";"Scientific Literature";"J Med Chem";"2008";"CHEMBL3307512";"";"";"";"1.6"
"CHEMBL477990";"";"None";"393.49";"0";"3.57";"13e";"COc1cccc2nc(C)n(-c3ccc(OCCCN4CCCC4)cc3)c(=O)c12";"IC50";"'='";"1.3";"nM";"8.89";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL986350";"Inverse agonist activity at human histamine H3 receptor expressed in CHO-K1 cells assessed as inhibition of N-alpha-methylhistamine-induced [35S]GTPgammaS binding";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL264";"Histamine H3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155810";"1";"Scientific Literature";"J Med Chem";"2008";"CHEMBL3307512";"";"";"";"1.3"
"CHEMBL478615";"";"None";"377.49";"0";"3.87";"13c";"Cc1ccc2c(=O)n(-c3ccc(OCCCN4CCCC4)cc3)c(C)nc2c1";"IC50";"'='";"1.2";"nM";"8.92";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL986350";"Inverse agonist activity at human histamine H3 receptor expressed in CHO-K1 cells assessed as inhibition of N-alpha-methylhistamine-induced [35S]GTPgammaS binding";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL264";"Histamine H3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155810";"1";"Scientific Literature";"J Med Chem";"2008";"CHEMBL3307512";"";"";"";"1.2"
"CHEMBL3677902";"";"None";"327.43";"0";"1.59";"BDBM158403";"NC(=O)c1ccc(C2CC2C(=O)N2CCN(C3CCC3)CC2)cc1";"IC50";"'='";"3.806";"nM";"8.42";"";"300950";"UO_0000065";"25.71";"0.48";"6.83";"12.63";"0";"CHEMBL3705925";"Guanosine 5'-O-(3-[35S]thio)triphosphate [GTP gamma S] Binding Assay: A GTP gamma S binding assay can be used to investigate antagonist properties of compounds in CHO cells (Chinese Hamster Ovary) transfected with human Histamine H3 receptor (hH3R). Membranes from CHO cells expressing hH3R (10 ug/well) are diluted in GTP gamma S assay buffer (20 mM Hepes, 10 mM MgCl2, 100 mM NaCl, pH 7.4) and preincubated with saponine (3 ug/ml), GDP (10 uM) and PVT-WGA SPA beads (125 ug/well) (Amersham) for 30 minutes. To determine antagonist activity, (R)-methyl histamine (30 nM) is added in 96 well SPA plate with [35S]GTP gamma S (0.2 nM) and various concentration of H3R antagonists. The GTP gamma S binding assay is started with addition of the mixture membrane/saponine/GDP and incubated for 90 minutes at room temperature. The amount of bound [35S]GTP gamma S is determined by using the MicroBeta Trilux counter (PerkinElmer). The percentage of [35S]GTP gamma S bound in each sample is calculated as a percentage of that bound control sample.";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL264";"Histamine H3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638373";"37";"BindingDB Patent Bioactivity Data";"";"2015";"CHEMBL3308072";"";"";"";"3.806"
"CHEMBL551841";"";"None";"502.27";"1";"4.72";"14r";"O=C(NCCc1ccc(OCCN2CCCC2)c(Br)c1)c1cc(Br)cs1";"IC50";"'='";"180.0";"nM";"6.75";"";"";"UO_0000065";"13.43";"0.35";"2.02";"16.22";"0";"CHEMBL1032753";"Displacement of [3H]SMT from human histamine H3 receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL264";"Histamine H3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1158433";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"None";"";"";"";"0.18"
"CHEMBL3677901";"";"None";"381.52";"0";"3.00";"BDBM158401";"O=C(C1CC1c1cccc(N2CCCCC2=O)c1)N1CCN(C2CCC2)CC1";"IC50";"'='";"733.4";"nM";"6.13";"";"300948";"UO_0000065";"16.08";"0.30";"3.13";"13.99";"0";"CHEMBL3705925";"Guanosine 5'-O-(3-[35S]thio)triphosphate [GTP gamma S] Binding Assay: A GTP gamma S binding assay can be used to investigate antagonist properties of compounds in CHO cells (Chinese Hamster Ovary) transfected with human Histamine H3 receptor (hH3R). Membranes from CHO cells expressing hH3R (10 ug/well) are diluted in GTP gamma S assay buffer (20 mM Hepes, 10 mM MgCl2, 100 mM NaCl, pH 7.4) and preincubated with saponine (3 ug/ml), GDP (10 uM) and PVT-WGA SPA beads (125 ug/well) (Amersham) for 30 minutes. To determine antagonist activity, (R)-methyl histamine (30 nM) is added in 96 well SPA plate with [35S]GTP gamma S (0.2 nM) and various concentration of H3R antagonists. The GTP gamma S binding assay is started with addition of the mixture membrane/saponine/GDP and incubated for 90 minutes at room temperature. The amount of bound [35S]GTP gamma S is determined by using the MicroBeta Trilux counter (PerkinElmer). The percentage of [35S]GTP gamma S bound in each sample is calculated as a percentage of that bound control sample.";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL264";"Histamine H3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638373";"37";"BindingDB Patent Bioactivity Data";"";"2015";"CHEMBL3308072";"";"";"";"733.4"
"CHEMBL399203";"";"None";"426.41";"0";"3.68";"9aa";"O=[N+]([O-])c1cc(O)c2c(c1)S(=O)(=O)N=C(Nc1ccccc1Oc1ccccc1)N2";"IC50";"'>'";"3200.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL896524";"Inhibition of histamine H3 receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL264";"Histamine H3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149534";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"None";"";"";"";"3.2"
"CHEMBL3427241";"";"None";"462.63";"1";"5.52";"33";"C[C@@H]1CCCN1CCc1ccc(-c2ccc(C3(NC(=O)CCCC(=O)O)CCCC3)cc2)cc1";"IC50";"'='";"2.1";"nM";"8.68";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3428418";"Modulation of human histamine H3 receptor expressed in HEK293 cells assessed as change in forskolin-stimulated cAMP level after 1 hr by HTRF assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL264";"Histamine H3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3425474";"1";"Scientific Literature";"ACS Med Chem Lett";"2015";"CHEMBL3307715";"";"";"";"2.1"
